audit_id,Cloud,Instance Type,Bottleneck Bandwidth,Create Time,End Time,Weekday,Time Chunk,Old Top Nodes,Old Cluster Size,Longitude,Latitude,Top Nodes,Cluster Size
f964adcba1cb4ec98c610fbab8536c52,EKS,m4.xlarge,0.7535907184961155,11.748050962499999,17.904122423611113,2,1,"[1, 1, 1]",3,-80.61820070926227,88.0,"[1, 1, 1]",3
2f5abe3fc50e45f5bf185afef4f32c50,EKS,m5.xlarge,8.325873045674827,11.301776615000001,12.432341424722221,4,1,"[1, 1, 1]",3,7.92625169933218,55.56081693959645,"[2, 2, 2]",6
cde5fb25051f4b4da249bb9adde4cffb,EKS,m5.xlarge,7.44927080093788,19.169460818333334,20.291194735555553,5,2,"[1, 1, 1]",3,-0.3051738554763652,37.52785647643638,"[2, 2, 1]",5
e48db2987ab24120af151dda59bc7db1,EKS,m5.xlarge,9.217063750636903,9.569914730833334,10.653519240277777,5,1,"[1, 1, 1]",3,-6.978867730878225,73.89388287024487,"[2, 2, 2]",6
c89b6ef42d8f4ba88232b0ebb61c8397,GKE,n2-standard-4,9.635389269778791,11.937613945555556,12.938533871944445,4,1,"[1, 1, 1]",3,7.385560435478528,82.49943640687799,"[2, 2, 1]",5
f5bdd545e9ca4876b7281f951d7e0268,GKE,n2-standard-4,9.631135637548802,4.268840392222223,5.268640661944444,5,3,"[1, 1, 1]",3,-8.797502354555157,82.41193311528964,"[2, 2, 2]",6
d82899b7114c46a6919c7a608bf39265,GKE,n1-standard-4,9.594042558412454,9.707897026666668,10.714452971388889,3,1,"[1, 1, 1]",3,0.4000857840021066,81.6488754873419,"[2, 2, 2]",6
27012f3605654490ba63de7184a58cfc,EKS,m5.xlarge,7.876577772950281,21.04564731111111,22.154093069444446,6,2,"[1, 1, 1]",3,-7.421477288744265,46.31817132926292,"[3, 2, 2]",7
64269bf694e14cc0bc4808106d6a6c74,GKE,n2-standard-4,9.659868158264732,11.937613945555556,12.938533871944445,4,1,"[1, 1, 1]",3,0.49865601739506893,83.0030021128745,"[2, 2, 1]",5
131ff42928af416d856fe8080b94b0b9,GKE,n2-standard-4,9.588591552288753,5.626926740277778,6.653878317499999,3,3,"[1, 1, 1]",3,-4.496808445813086,81.53674050422576,"[2, 2, 2]",6
26611d67cda04843ad1f045da4a89ed9,GKE,n2-standard-4,9.649844707374882,22.446755912222223,4.439839645,3,2,"[1, 1, 1]",3,-71.69158874239105,82.79680540885472,"[1, 1, 1]",3
325bb4be6f2c456b8977a2f2dde0c6ae,GKE,n2-standard-4,9.599796705485248,22.446755912222223,4.439839645,3,2,"[1, 1, 1]",3,-82.03127652220891,81.7672465128394,"[1, 1, 1]",3
780476ce6fca4f109dfaf353915f8ff0,GKE,n2-standard-4,9.543775626473453,5.626926740277778,6.653878317499999,3,3,"[1, 1, 1]",3,4.680084654441142,80.6148128874539,"[2, 2, 2]",6
2ceea94d86374bae809f16d68b523bdd,AKS,Standard_D4s_v4,9.1037511188103,0.11121515166666666,6.202650301111111,3,3,"[1, 1, 1]",3,-74.41968851783622,71.56288015838331,"[1, 1, 1]",3
dda7695722964127b80f96ae8fb2bf58,EKS,m5.xlarge,4.826899134833217,14.850710491666666,20.983982497777777,0,1,"[1, 1, 1]",3,-88.48691361529107,-16.41807494057383,"[2, 2, 1]",5
cd9da8aa0f9b48cab05e783c72f5299e,EKS,m5.xlarge,8.443852972216275,1.2163792747222222,17.322440048333334,3,3,"[1, 1, 1]",3,106.9433693587699,57.98783257130623,"[1, 1, 1]",3
6230b8d0ebe641559ba5a3d6f63d869d,EKS,m5.xlarge,8.605120698916963,4.945374650555555,6.063679158611111,4,3,"[1, 1, 1]",3,-6.4728432006705,61.3053400920061,"[2, 1, 1]",4
01604903d0ac426bb8f60bd4dced7564,EKS,m4.xlarge,0.7689589435412216,17.11568536361111,23.269246161944444,4,1,"[1, 1, 1]",3,-74.12049049129669,88.0,"[1, 1, 1]",3
c69f07c903454e51b9966005c2746b32,EKS,m5.xlarge,8.127054911492063,23.502035562777777,5.610672410833333,0,2,"[1, 1, 1]",3,-75.30058212402932,51.47084389355102,"[1, 1, 1]",3
6b0d5813e8f54cd08fe9d870cfd05098,EKS,m5.xlarge,2.958764684915801,9.20288422,10.279992328333334,3,1,"[1, 1, 1]",3,9.601769261485522,-54.84826933887495,"[2, 2, 1]",5
e3030529098c4e069c220cf9fdb5b839,EKS,m5.xlarge,8.642921535094944,10.361975572777778,11.503127562222222,1,1,"[1, 1, 1]",3,-4.911363068858757,62.0829572933817,"[1, 1, 1]",3
869b687b6ec243508b4c312b46cae5ef,EKS,m5.xlarge,8.337744954772,20.828651153333333,2.9587571111111113,4,2,"[1, 1, 1]",3,-78.28624931994624,55.80503906959544,"[1, 1, 1]",3
